points_ratio,email_send,email_open_rate,email_click_rate,email_forward_rate,rest_loc_bar,rest_loc_Merch,rest_loc_Open,rest_loc_Patio,rest_loc_Rest,rest_loc_rm_serv,rest_loc_Take_out,rest_loc_cafe,rest_loc_unkn,time_breakfast,time_dinner,time_late_nite,time_lunch,time_unknown,disc_app,disc_beverage,disc_dessert,disc_employee,disc_food,disc_other,disc_ribs,disc_sandwich,disc_ticket,disc_type_bogo,disc_type_comp,disc_type_dolfood,disc_type_empl,disc_type_free,disc_type_other,disc_type_pctfood,disc_chan_advo,disc_chan_comp,disc_chan_demo,disc_chan_empl,disc_chan_entbk,disc_chan_gmms,disc_chan_gps,disc_chan_laten,disc_chan_local,disc_chan_other,disc_chan_part,disc_chan_smart,disc_chan_valc,disc_chan_value,disc_pct_tot,disc_pct_trans,items_tot_distinct,items_tot,net_amt_p_item,checks_tot,net_sales_p_chck,net_sales_tot,fd_cat_alcoh,fd_cat_app,fd_cat_bev,fd_cat_brunc,fd_cat_buffe,fd_cat_burg,fd_cat_combo,fd_cat_dess,fd_cat_drink,fd_cat_h_ent,fd_cat_kids,fd_cat_l_ent,fd_cat_other,fd_cat_side,fd_cat_soupsal,fd_cat_steak,days_between_trans,tenure_day,age,guests_last_12mo,customer_number
1.477987,50,0.42,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0.8,0,0.2,0,0,0,0.5,0,0,0.25,0,0.25,0,0.25,0,0.25,0,0.25,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2565,0.8,15,26,5.195769,5,23.562,117.81,0.062728,0.107121,0.176131,0,0,0.384093,0,0.064935,0,0.149987,0.038112,0,0,0.016891,0,0,25,1407,42,5.75,11131
0.962962,57,0.596491228,0.01754386,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0,0.333333333,0,0,0,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1616,1,22,44,5.526136,4,60.7875,243.15,0.144452,0.094023,0.125695,0,0,0.150055,0.110872,0,0,0.229772,0.003218,0,0.001629,0.089532,0,0.050747,49,1404,39,13.8,11132
0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7.318888,1,65.87,65.87,0.100045,0.197358,0.099893,0,0,0,0.282374,0,0,0.221648,0.098679,0,0,0,0,0,0,1399,24,4.6,11133
1.190476,74,0.594594595,0.135135135,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1166,1,5,6,7.058333,1,42.35,42.35,0.672895,0.124464,0,0,0,0,0,0.074061,0,0,0,0,0,0,0.128578,0,0,1399,58,1.15,11134
3.75,62,0.822580645,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2106,1,7,8,5.99125,1,47.93,47.93,0.593502,0.070258,0,0,0,0,0,0,0,0.114236,0,0,0.083333,0.026281,0,0.112387,0,1397,62,2.3,11135
0,74,0.418918919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0.333333333,0,0,0,0,0,0.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2025,1,13,25,4.4228,3,36.8566,110.57,0,0.128244,0.116487,0,0,0.144614,0,0.082481,0,0.201139,0.226643,0.072352,0,0.028036,0,0,49,688,37,10.35,11136
1,82,0.536585366,0.048780488,0,0,0,0,0,1,0,0,0,0,0,0.666666667,0,0.333333333,0,0.5,0,0,0,0,0,0.333333333,0,0.166666667,0.5,0,0.166666667,0,0.333333333,0,0,0,0,0,0,0,0.833333333,0.166666667,0,0,0,0,0,0,0,0.2498,0.666666667,29,46,6.972608,9,32.5722,293.15,0.225642,0.053872,0.054102,0,0,0.027232,0.057125,0.018132,0,0.144734,0,0.031174,0.040273,0.016358,0.015734,0.315616,24,1394,67,17.25,11137
0,42,0.071428571,0.023809524,0,0.75,0,0,0,0.25,0,0,0,0,0,0.25,0.25,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2182,0.25,15,21,5.396666,4,28.3325,113.33,0.400711,0.359937,0.022247,0,0,0,0,0,0,0.154412,0,0,0.062691,0,0,0,26,1394,51,4.6,11138
1.595744,55,0.727272727,0.018181818,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,0,0.25,0,0,0.25,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.127,0.285714286,16,64,7.173906,14,32.795,459.13,0.64368,0,0,0,0,0,0,0,0,0.169558,0,0.067922,0.009043,0,0.019878,0.089916,21,1393,69,19.55,11139
1.281985,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0.857142857,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,61,7.439508,7,64.83,453.81,0.384511,0.094671,0.051487,0,0,0.01682,0.066159,0.012562,0,0.154752,0,0.036738,0.047248,0.001916,0,0.133132,41,1391,29,17.25,11140
3.623188,80,0.2125,0.0125,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5025,1,5,6,5.303333,2,15.91,31.82,0,0.199822,0,0,0,0.59621,0,0,0,0,0,0,0.058022,0,0,0.145944,160,1391,34,2.3,11141
2,65,0.384615385,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4217,1,4,4,6.17,1,24.68,24.68,0.153565,0,0.05632,0,0,0,0.391815,0,0,0,0,0,0,0,0,0.398298,0,1390,66,2.3,11142
0.847457,54,0.555555556,0.037037037,0,0,0,0,0,1,0,0,0,0,0,0.6,0,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0.625,0.347,0.666666667,35,103,4.719514,15,32.4073,486.11,0,0.215854,0.086002,0,0,0.061717,0.01193,0,0,0.227969,0.017075,0.045859,0.119691,0,0.040954,0.172945,16,1389,69,51.75,11143
0.986842,68,0.485294118,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1774,0.5,14,15,8.652,4,32.445,129.78,0.050125,0.039264,0.029991,0,0,0.07101,0,0.051796,0,0.419548,0,0.083542,0.004093,0,0,0.250626,13,1389,38,14.95,11144
0.543892,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1124,0.5,8,31,5.723548,6,29.5716,177.43,0,0,0.184996,0,0,0,0,0.214411,0,0.313796,0,0.050982,0.031719,0,0.204093,0,29,1387,65,14.95,11145
0.431034,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0428,0.25,15,17,10.524117,4,44.7275,178.91,0.300158,0.102808,0.029464,0,0,0.054054,0.267302,0,0,0.227662,0,0,0,0.018547,0,0,57,683,29,9.2,11146
1.21487,60,0.883333333,0,0,0,0,0,0,1,0,0,0,0,0,0.8,0,0.2,0,0.2,0,0,0,0.2,0.2,0,0,0.4,0.2,0,0.4,0,0,0.2,0.2,0,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0.2063,1,25,47,6.080638,5,48.132,240.66,0.0332,0.234978,0.10949,0,0,0.068145,0,0,0,0.276614,0.035236,0.078991,0,0.023435,0.139906,0,46,1386,51,27.6,11147
3.529411,63,0.047619048,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0.5,0.5,0.25,0,0.5,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2698,1,20,34,4.541764,4,38.605,154.42,0.184382,0.218499,0.129511,0,0,0.068974,0,0.032701,0,0.068604,0.087449,0.04902,0.04902,0.020384,0.091452,0,67,1385,41,12.65,11148
1.29562,38,0.263157895,0,0,0.1,0,0,0,0.9,0,0,0,0,0,0.1,0,0.9,0,0,0,0,0,0,0,0.833333333,0,0.166666667,0,0,0.166666667,0,0.833333333,0,0,0,0,0,0,0,0.857142857,0,0,0,0,0,0,0,0.142857143,0.2006,0.7,35,92,6.250869,10,53.399,533.99,0,0.141674,0.119255,0,0,0.091448,0,0.022249,0,0.260305,0,0.036035,0.103375,0.009528,0.07903,0.137096,32,1385,30,35.65,11149
0,51,0.176470588,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.2048,1,12,16,7.5175,2,53.295,106.59,0,0.171762,0.081844,0,0,0.06733,0,0.048866,0,0.338199,0.032892,0,0.084592,0,0,0.17451,14,1384,37,10.35,11150
0,47,0.234042553,0,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0.333333333,0,0.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0.1481,0.666666667,10,24,7.055416,3,55.5466,166.64,0,0.023763,0.034505,0,0,0,0,0,0,0.036245,0,0,0.031865,0.029044,0.056108,0.788466,57,1384,58,10.35,11151
2.777777,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1656,0.333333333,15,24,6.86,6,27.44,164.64,0.430758,0.045553,0.041727,0,0,0.07161,0,0.037657,0,0.069181,0,0,0.09712,0,0.153911,0.052478,52,1384,55,8.05,11152
1.184834,80,0.3625,0.0125,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1468,0.5,16,27,6.905925,6,31.0766,186.46,0.02331,0.134897,0.090272,0,0,0.027689,0,0.026716,0,0.333544,0,0,0.093921,0.01455,0,0.255097,43,679,64,13.8,11153
1.704545,62,0.262295082,0.032786885,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1847,1,9,10,6.791,1,67.91,67.91,0,0,0.128257,0,0,0.145633,0,0,0,0.147106,0,0,0,0,0,0.579001,0,1383,49,5.75,11154
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.2,1,6,10,6.12,2,30.6,61.2,0,0.169909,0,0,0,0,0,0,0,0.372452,0.207752,0,0,0,0.249885,0,7,1381,39,4.6,11155
0.946502,40,0,0,0,0.888888889,0,0,0,0.111111111,0,0,0,0,0,0.555555556,0,0.444444444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1431,0.777777778,15,33,7.468787,9,25.2,226.8,0.740885,0.052746,0,0,0,0.031631,0.059386,0.016454,0,0.098894,0,0,0,0,0,0,49,1381,27,8.05,11156
0.250836,21,0.857142857,0,0,0,0,0,0,1,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.0821,0.5,28,41,6.319268,4,64.7725,259.09,0.040112,0.181802,0.121757,0,0,0.06317,0,0.021281,0,0.190577,0.007034,0.03194,0.084736,0.010623,0.111916,0.135045,15,1381,78,16.1,11157
0.990099,56,0.875,0.017857143,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3784,1,7,13,5.748461,3,24.91,74.73,0,0,0.130603,0,0,0,0.273785,0,0,0.089923,0,0,0.008162,0,0,0.497524,5,1379,41,6.9,11158
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,8.26,2,45.43,90.86,0,0.296059,0.059211,0,0,0,0.202509,0.14858,0,0.152872,0,0.107858,0,0.032907,0,0,44,1377,56,3.45,11159
1.685393,62,0.209677419,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2248,1,8,9,5.972222,1,53.75,53.75,0.055813,0.055813,0.119441,0,0,0.186046,0,0,0,0.542883,0,0,0,0,0,0.04,0,1375,52,4.6,11160
0.940919,28,0.357142857,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0,0,0,0.333333333,0,0,0,0.333333333,0.333333333,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1421,0.4,37,61,6.340983,10,38.48,384.8,0.171241,0.147561,0.055706,0,0,0,0.033056,0.039467,0,0.318677,0,0.018552,0.009477,0.010055,0,0.196204,27,1375,51,28.75,11161
2.25641,84,0.452380952,0,0,0,0,0,0,1,0,0,0,0,0,0.75,0,0.25,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1504,0.5,18,33,5.862727,4,48.3675,193.47,0.029901,0.258808,0.050969,0,0,0,0.03777,0,0,0.163722,0.242207,0.113717,0.019697,0,0.083206,0,45,1374,39,26.45,11162
1.5625,60,0.183333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2971,0.5,6,9,4.81,2,21.645,43.29,0,0.3003,0.133749,0,0,0.23562,0,0,0,0,0.33033,0,0,0,0,0,51,1373,30,6.9,11163
0,60,0.216666667,0.033333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942,1,5,10,9.614,1,96.14,96.14,0.635947,0.080091,0,0,0,0,0.150509,0.052527,0,0,0,0.080923,0,0,0,0,0,1372,25,6.9,11164
0,59,0.322033898,0.016949153,0,0.1,0,0,0,0.9,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0.75,0,0,0,0,0.25,0,0,0,0,0,0.75,0,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0,0.2365,1,26,62,6.643225,10,38.969,389.69,0.342246,0.019117,0.044342,0,0,0.292129,0.029946,0,0,0.129128,0,0.02176,0.01419,0,0,0.107136,27,1368,63,31.05,11165
1.04365,56,0.535714286,0.125,0,0,0,0,0,1,0,0,0,0,0,0.166666667,0,0.833333333,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0.666666667,0,0.333333333,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0.833333333,0.3117,1,17,48,5.779166,12,22.1591,265.91,0,0.124929,0.039261,0,0,0.289985,0.029069,0.01948,0,0.19845,0,0.106351,0,0,0.099131,0.093339,27,1368,59,28.75,11166
0.815217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0.333333333,0.1694,0.6,19,34,5.382941,5,36.604,183.02,0.091912,0.219868,0.141818,0,0,0.086733,0,0.094161,0,0.093795,0,0,0.047708,0.026679,0.125392,0.071929,29,1368,54,12.65,11167
0,85,0.094117647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0933,1,10,20,5.7235,1,114.47,114.47,0,0.039224,0.176814,0,0,0.52066,0,0,0,0.0926,0.07111,0.075128,0,0.02446,0,0,0,1367,59,11.5,11168
0,66,0.151515152,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3696,1,7,8,3.345,1,26.76,26.76,0.224215,0.100149,0.020926,0,0,0.204035,0,0,0,0,0.095665,0,0.020926,0,0,0.33408,0,1367,39,4.6,11169
0.371305,68,0.779411765,0.014705882,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1396,1,13,23,5.863913,2,67.435,134.87,0,0.207236,0.130644,0,0,0.151256,0,0.025283,0,0.106028,0.126047,0,0.032549,0,0.044487,0.176466,23,1364,33,11.5,11170
1.639344,9,0,0,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0.333333333,0,0.666666667,0,0,0,0,0,0,0,0,1,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2299,1,19,28,4.768928,3,44.51,133.53,0,0.145735,0.102598,0,0,0.377967,0,0.083426,0,0.197034,0.063356,0,0.008387,0.021493,0,0,96,1363,32,12.65,11171
0,2,0,0,0,0.75,0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.2534,1,13,18,4.915,4,22.1175,88.47,0.189781,0.108511,0.0824,0,0,0.081383,0,0,0,0.46705,0,0,0.007121,0,0.06375,0,76,1363,73,5.75,11172
0.784046,46,0.369565217,0.02173913,0,0,0,0,0,1,0,0,0,0,0,0.4,0.2,0.4,0,0,0,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.1387,0.8,20,37,6.818648,5,49.478,247.39,0.100041,0.152548,0.119401,0,0,0.030622,0,0.041282,0,0.249576,0.018456,0,0.068175,0,0.021469,0.198425,68,1363,25,10.35,11173
12,45,0.177777778,0.022222222,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5146,1,3,4,6.2225,2,12.445,24.89,0,0,0,0,0,0,0,0,0,0.264764,0,0,0,0,0,0.735235,119,1362,74,4.6,11174
0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1764,1,6,7,5.58,1,39.06,39.06,0,0.248846,0.107307,0,0,0.127692,0,0,0,0.219807,0,0,0.248846,0.0475,0,0,0,1361,56,2.3,11175
0,47,0.14893617,0.063829787,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,7.991363,3,58.6033,175.81,0.253642,0.086815,0.026298,0,0,0,0.085749,0.099456,0,0.295425,0,0,0.026298,0.035487,0,0.090826,102,1360,46,5.75,11176
1.261761,46,0.108695652,0.02173913,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1728,0.6,22,31,9.258709,5,52.028,260.14,0.328142,0.068443,0,0,0,0.024616,0.063241,0,0,0.099044,0,0,0.048893,0.006664,0,0.360953,46,1360,37,9.2,11177
0.65934,63,0.365079365,0,0,0.625,0,0,0,0.375,0,0,0,0,0,0.375,0.25,0.375,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0.333333333,0.1126,0.625,26,59,6.829322,8,50.3662,402.93,0.351128,0.160105,0.025348,0,0,0.092822,0,0,0,0.164834,0,0,0.036365,0,0,0.169395,41,1359,25,19.55,11178
0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,0.5,12,13,6.311538,2,32.935,65.87,0.097009,0.178229,0.130408,0,0,0.150144,0,0,0,0,0.054501,0.12388,0,0.127068,0,0.138758,51,1359,44,8.05,11179
0.88803,79,0.063291139,0.012658228,0,0,0,0,0,1,0,0,0,0,0,0.285714286,0,0.714285714,0,0,0,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2877,1,14,32,6.44375,7,28.7442,201.21,0.009939,0.139058,0.078723,0,0,0.093186,0,0.051637,0,0.60484,0,0,0.002733,0,0.019879,0,49,1356,71,12.65,11180
1.062385,36,0.735294118,0.088235294,0,0.3,0,0,0,0.7,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0.2,0,0.2,0.6,0.4,0,0.4,0,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3254,0.9,19,54,5.102037,10,27.551,275.51,0.077144,0.319932,0.163173,0,0,0.030185,0.023153,0,0,0.259664,0.012005,0.038212,0.054951,0.021575,0,0,32,1355,39,39.1,11181
0,74,0.742857143,0.014285714,0,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1891,1,5,6,6.145,3,12.29,36.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088961,0.911038,0,28,1355,57,6.9,11182
0.704225,54,0.037037037,0.037037037,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.1596,0.285714286,17,33,5.948787,7,28.0442,196.31,0.26397,0.101879,0.038306,0,0,0.354745,0,0,0,0.058071,0,0.04936,0.01518,0.020375,0,0.09811,21,1353,56,16.1,11183
0,58,0.293103448,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2205,1,9,9,9.336666,2,42.015,84.03,0,0.156848,0.017017,0,0,0,0,0.063786,0,0.401523,0,0,0,0,0,0.360823,1,1353,30,5.75,11184
1.1,0,0,0,0,0.333333333,0,0,0,0.666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0978,0.333333333,11,17,5.903529,3,33.4533,100.36,0.112889,0.368064,0.097495,0,0,0.24265,0,0.037397,0,0,0,0,0.141502,0,0,0,100,1353,31,3.45,11185
1.209135,25,0.04,0.04,0,0,0,0,0,1,0,0,0,0,0,0.545454545,0.090909091,0.363636364,0,0,0.333333333,0,0,0,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0,0,0,0.25,0.2821,0.818181818,23,51,5.980196,11,26.0172,286.19,0.081855,0.078478,0.099215,0,0,0.094645,0.103683,0.020429,0,0.407366,0,0,0.023908,0.039017,0,0.051398,27,1352,43,24.15,11186
0.982342,0,0,0,0,0.555555556,0,0,0,0.444444444,0,0,0,0,0,0.555555556,0.333333333,0.111111111,0,0,0,0,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0.6,0.2216,0.625,30,48,6.558125,9,34.9766,314.79,0.151436,0.151052,0.059699,0,0,0.070753,0,0,0,0.123005,0.047789,0.072082,0.071107,0.008541,0.026569,0.217963,29,1350,37,25.3,11187
0.875338,41,0.317073171,0.073170732,0,0,0,0,0,1,0,0,0,0,0,0.444444444,0.333333333,0.222222222,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.4,0.13,0.833333333,39,49,7.587551,9,39.6222,356.6,0.193891,0.207922,0.020232,0,0,0.216935,0.042229,0,0,0.107833,0,0.022741,0.021886,0,0.05105,0.115276,34,689,35,24.15,11188
1.503898,43,0.813953488,0.023255814,0,0,0,0,0,1,0,0,0,0,0,0.4,0,0.6,0,0,0,0.25,0,0,0,0.25,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0888,0.4,11,51,7.29,10,36.584,365.84,0,0,0.125574,0,0,0.109446,0,0.130084,0,0.297124,0,0,0,0,0.110895,0.226875,23,1344,46,32.2,11189
0.661157,73,0.493150685,0,0,0.25,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0.666666667,0,0,0,0,0,0.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.318,1,11,19,5.19,4,24.6525,98.61,0,0,0.150491,0,0,0.167021,0,0,0,0,0,0,0,0.06835,0,0.614136,19,1344,53,9.2,11190
0,82,0.182926829,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,1,11,13,3.956153,2,25.715,51.43,0,0.152068,0.151323,0,0,0.13101,0,0.111815,0,0.174431,0.148714,0,0.041557,0.089079,0,0,28,1344,40,4.6,11191
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,12.465714,2,43.63,87.26,0,0,0.028535,0,0,0,0.41256,0.080105,0,0.341278,0,0,0.13752,0,0,0,126,1344,43,4.6,11192
2.23859,69,0.623188406,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0.8,0,0.2,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0.333333333,0.2718,0.6,15,25,5.5284,5,27.642,138.21,0.206855,0.205983,0.082665,0,0,0.140591,0,0,0,0.144188,0,0,0.159773,0,0,0.059942,16,1344,49,11.5,11193
